customer_id,start_day,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,future_redemptions
11141982,sunday,session400,gap,gap,gap,gap,gap,gap,session400,engageselffunded,gap,session100,engageselffunded,gap,gap,0
11135373,saturday,verifyfunded,gap,gap,engageselffunded,verifyselffunded,session400,gap,gap,session0,session200,verifyselffunded,engageselffunded,gap,gap,1
11144871,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114581,friday,session1900,gap,gap,gap,gap,session1800,gap,session300,gap,gap,gap,gap,engagefunded,gap,0
11128094,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session300,gap,gap,0
11127593,saturday,engagefunded,session200,session0,session0,session0,gap,session0,session0,gap,session0,gap,session0,session0,gap,0
11165771,monday,engagefunded,gap,session0,gap,gap,gap,gap,session0,session0,gap,gap,session300,gap,gap,0
11160992,monday,engagefunded,session0,gap,session0,session0,gap,gap,session0,gap,session0,session0,session200,gap,gap,0
11114984,friday,engagefunded,session200,gap,session600,engagefunded,gap,gap,session100,session0,session100,gap,gap,session100,gap,0
11086971,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,2
11110898,thursday,session0,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119097,friday,verifyselffunded,session600,engageselffunded,session300,gap,gap,gap,gap,gap,gap,verifyfunded,gap,gap,gap,1
11177173,tuesday,session400,session0,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,0
11161374,monday,session1000,engagefunded,gap,gap,gap,gap,gap,gap,session200,engagefunded,verifyfunded,gap,gap,gap,1
11092990,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11094399,wednesday,gap,engagefunded,session1200,verifyfunded,engagefunded,gap,session400,gap,gap,gap,gap,engageselffunded,verifyselffunded,gap,0
11088073,wednesday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138588,sunday,engagefunded,session100,gap,gap,session100,session0,gap,session0,gap,session200,session100,session0,gap,gap,1
11176374,tuesday,verifyfunded,session400,session100,session500,gap,verifyfunded,session0,gap,session500,verifyfunded,verifyfunded,session200,gap,gap,0
11136772,saturday,session700,gap,gap,gap,gap,gap,session400,gap,gap,gap,gap,gap,gap,engagefunded,0
11138998,sunday,session200,gap,gap,engagefunded,gap,session0,gap,gap,gap,gap,session200,session400,session0,gap,0
11110378,thursday,engagefunded,session600,gap,gap,gap,session100,session0,gap,gap,gap,gap,gap,session200,gap,0
11162087,monday,engagefunded,session0,engagefunded,session0,gap,gap,gap,session100,session0,gap,session0,gap,gap,gap,0
11141497,sunday,engageselffunded,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11103293,thursday,engagefunded,gap,gap,gap,engagefunded,session100,gap,gap,engageselffunded,gap,gap,gap,gap,gap,0
11092685,wednesday,gap,engagefunded,gap,gap,gap,verifyfunded,session200,gap,session400,gap,gap,session200,gap,gap,3
11132590,saturday,verifyfunded,session100,session0,session0,session0,gap,gap,gap,gap,gap,gap,session0,gap,gap,0
11177384,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11178881,tuesday,session600,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11086793,wednesday,session100,gap,session300,gap,gap,gap,gap,verifyselffunded,gap,gap,gap,session300,session100,gap,0
11090289,wednesday,engageselffunded,session800,gap,gap,verifyselffunded,gap,gap,session300,gap,gap,gap,gap,gap,gap,0
11094674,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,gap,0
11173299,tuesday,session200,session0,gap,gap,session0,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,0
11171974,tuesday,engagefunded,gap,gap,gap,gap,gap,session0,gap,gap,gap,session0,gap,session0,gap,0
11132896,saturday,verifyfunded,session0,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,0
11160284,monday,session100,gap,gap,gap,gap,gap,gap,gap,engageselffunded,engagefunded,gap,gap,gap,gap,0
11134290,saturday,engagefunded,gap,session0,gap,gap,gap,gap,session0,gap,gap,gap,session100,session0,gap,0
11114571,friday,engagefunded,verifyfunded,session0,session3600,session200,verifyfunded,session1000,session100,gap,gap,session1100,gap,gap,engagefunded,0
11134977,saturday,gap,verifyselffunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,session100,gap,0
11147373,sunday,verifyselffunded,session200,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11131280,saturday,session200,verifyfunded,verifyselffunded,gap,session0,gap,session200,engageselffunded,session700,session200,verifyselffunded,gap,gap,gap,5
11159979,monday,gap,engageselffunded,gap,session0,gap,gap,verifyselffunded,session500,gap,gap,gap,gap,gap,gap,1
11154189,monday,gap,gap,gap,engagefunded,verifyselffunded,gap,session100,gap,gap,gap,gap,gap,gap,gap,0
11116689,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11144975,sunday,gap,gap,session100,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,0
11127676,saturday,session500,session0,gap,gap,session100,gap,gap,gap,gap,verifyselffunded,session300,session0,gap,gap,0
11131097,saturday,engagefunded,session200,verifyselffunded,gap,gap,verifyselffunded,engagefunded,gap,session100,gap,gap,gap,gap,verifyselffunded,1
11087688,wednesday,engagefunded,gap,session100,engagefunded,verifyfunded,session300,session600,gap,gap,gap,gap,gap,gap,gap,2
11142694,sunday,engagefunded,verifyselffunded,gap,gap,gap,engagefunded,session0,engagefunded,verifyselffunded,gap,session0,session0,gap,gap,0
11171485,tuesday,verifyfunded,engagefunded,gap,verifyfunded,gap,gap,gap,verifyfunded,session100,engagefunded,verifyfunded,session200,gap,gap,0
11150579,sunday,gap,gap,gap,gap,gap,gap,session0,gap,session600,engageselffunded,engageselffunded,gap,gap,gap,0
11161694,monday,verifyselffunded,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11092976,wednesday,verifyfunded,gap,gap,session100,gap,gap,verifyfunded,gap,session100,session0,gap,session0,gap,gap,0
11115976,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,3
11110792,thursday,engagefunded,gap,engagefunded,verifyfunded,session100,engagefunded,session100,gap,session100,engagefunded,session400,session200,verifyfunded,gap,7
11087475,wednesday,session300,session100,gap,engagefunded,gap,gap,gap,session100,gap,gap,engagefunded,verifyselffunded,gap,gap,0
11100979,thursday,engagefunded,verifyselffunded,verifyselffunded,gap,gap,gap,gap,gap,gap,verifyselffunded,session100,verifyselffunded,session1000,gap,1
11143784,sunday,engagefunded,gap,gap,gap,gap,engageselffunded,gap,verifyselffunded,gap,session200,gap,gap,session0,gap,2
11103999,thursday,engagefunded,engageselffunded,verifyselffunded,session3600,gap,gap,gap,gap,gap,gap,session100,gap,session200,gap,3
11146272,sunday,engagefunded,verifyfunded,gap,gap,gap,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,0
11144079,sunday,verifyfunded,session3600,gap,gap,gap,session0,engagefunded,verifyfunded,gap,gap,gap,session300,gap,engagefunded,9
11088491,wednesday,engageselffunded,verifyselffunded,session0,gap,gap,verifyfunded,session100,engagefunded,session0,gap,gap,session3600,session3600,gap,0
11129173,saturday,verifyfunded,gap,session100,session300,session0,gap,gap,gap,gap,gap,verifyfunded,engageselffunded,verifyselffunded,gap,1
11085889,wednesday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11087973,wednesday,session200,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11088689,wednesday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11090095,wednesday,session100,session100,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11095595,wednesday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11098489,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11099388,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11099781,thursday,session500,gap,session0,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,0
11101682,thursday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104772,thursday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11106194,thursday,engagefunded,session0,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,0
11108694,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11108972,thursday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11110786,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11113078,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114380,friday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11116497,friday,engagefunded,session2600,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,0
11105977,thursday,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11124593,saturday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11126990,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11131192,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11131689,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11135097,saturday,engagefunded,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,session100,gap,gap,0
11108990,thursday,engagefunded,gap,verifyselffunded,session200,gap,gap,session100,gap,session100,verifyselffunded,gap,gap,gap,gap,0
11142573,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session400,gap,gap,gap,0
11149372,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149593,sunday,session400,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11150084,sunday,engagefunded,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11150296,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11090696,wednesday,engagefunded,gap,gap,gap,session200,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11155277,monday,session400,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11155588,monday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11156281,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11156885,monday,engagefunded,session0,gap,session0,gap,gap,gap,gap,gap,session200,gap,gap,session100,gap,0
11159488,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11165188,monday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11170573,tuesday,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,0
11113898,friday,verifyselffunded,verifyfunded,session100,gap,session100,session100,session0,gap,session100,session100,gap,gap,gap,gap,0
11104296,thursday,engagefunded,gap,gap,session200,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11171989,tuesday,session800,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11172598,tuesday,session0,gap,gap,session1700,gap,gap,gap,gap,gap,gap,session500,gap,gap,gap,0
11163975,monday,gap,gap,session200,session200,session1100,verifyfunded,session600,session400,gap,engagefunded,session0,session200,session200,gap,4
11139489,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,1
11154891,monday,engagefunded,engagefunded,gap,session500,engagefunded,verifyselffunded,session400,gap,gap,session200,gap,gap,gap,gap,2
11096579,wednesday,engagefunded,session200,gap,gap,session200,gap,session400,gap,session100,verifyselffunded,gap,gap,gap,gap,0
11151771,sunday,gap,gap,gap,gap,gap,engageselffunded,verifyselffunded,gap,engageselffunded,gap,engageselffunded,session0,gap,engagefunded,1
11097989,wednesday,session100,verifyselffunded,session200,gap,session500,gap,gap,engageselffunded,engageselffunded,verifyselffunded,gap,gap,gap,verifyfunded,4
11092189,wednesday,session600,gap,session200,session100,gap,gap,gap,session300,gap,gap,gap,gap,session1400,gap,0
11096989,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11107483,thursday,engagefunded,gap,session0,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11116496,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11118499,friday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119198,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11121376,friday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122295,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11123078,friday,session700,gap,gap,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,0
11125798,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119886,friday,session500,session100,gap,session100,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,0
11127886,saturday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11127989,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132081,saturday,session600,gap,gap,session0,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11108992,thursday,engagefunded,session200,verifyfunded,session200,session600,gap,gap,engagefunded,gap,session200,gap,gap,session200,gap,0
11143282,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11148595,sunday,session200,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,0
11150786,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11151991,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11152193,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11152477,sunday,session300,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11154575,monday,session200,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139285,sunday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11155381,monday,session100,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149180,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11128676,saturday,verifyfunded,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11159977,monday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11160674,monday,session300,session300,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11161284,monday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11163296,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11164098,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11166096,monday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11168584,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11168782,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097381,wednesday,engagefunded,engagefunded,gap,engagefunded,verifyfunded,session100,engagefunded,engagefunded,session100,verifyfunded,engagefunded,engagefunded,session0,gap,5
11147990,sunday,verifyfunded,session100,engagefunded,verifyselffunded,gap,engagefunded,session100,gap,session200,engagefunded,session0,gap,gap,gap,0
11156096,monday,gap,gap,gap,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11177079,tuesday,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132096,saturday,session100,gap,gap,gap,gap,gap,gap,engageselffunded,gap,gap,verifyselffunded,session0,session0,engageselffunded,1
11138483,sunday,engageselffunded,gap,gap,gap,gap,verifyfunded,verifyselffunded,gap,session300,session200,engagefunded,verifyfunded,session200,verifyfunded,3
11096494,wednesday,engagefunded,session500,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,verifyselffunded,gap,1
11108285,thursday,engagefunded,engageselffunded,verifyselffunded,gap,gap,session200,verifyfunded,gap,gap,gap,verifyfunded,session500,session700,gap,3
11168376,tuesday,gap,session200,session400,gap,gap,engageselffunded,verifyselffunded,verifyfunded,engagefunded,verifyfunded,session200,session0,engagefunded,engagefunded,11
11176887,tuesday,session200,session200,gap,session300,verifyfunded,gap,session0,session400,session100,session100,session100,verifyfunded,verifyfunded,gap,2
11085476,wednesday,engagefunded,engagefunded,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11086775,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11087795,wednesday,session300,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11094271,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11099990,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11102489,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11102695,thursday,session200,gap,session300,session200,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104281,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104291,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11105486,thursday,session1500,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11105698,thursday,session500,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11106187,thursday,verifyselffunded,gap,gap,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,0
11106690,thursday,session400,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11109374,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11109884,thursday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11109898,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11115081,friday,session700,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11115899,friday,engagefunded,gap,gap,gap,gap,session0,gap,gap,engagefunded,gap,gap,gap,gap,gap,0
11117275,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11118297,friday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122678,friday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session100,gap,0
11086285,wednesday,gap,gap,gap,engageselffunded,gap,gap,gap,gap,gap,session3600,gap,gap,gap,gap,0
11129987,saturday,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11130890,saturday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138687,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141785,sunday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141980,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11147387,sunday,session400,gap,gap,session0,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,0
11148674,sunday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11173090,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11173184,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11175178,tuesday,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11176288,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11176579,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11150880,sunday,gap,gap,gap,gap,gap,session100,gap,gap,gap,session0,gap,gap,gap,gap,0
11142671,sunday,verifyfunded,gap,session400,session0,session200,gap,gap,gap,gap,engageselffunded,session100,gap,gap,gap,0
11137877,sunday,verifyfunded,gap,engageselffunded,gap,gap,gap,engageselffunded,gap,gap,verifyselffunded,gap,gap,gap,gap,0
11118774,friday,session200,verifyselffunded,session200,gap,gap,gap,gap,verifyselffunded,gap,gap,verifyselffunded,gap,gap,engageselffunded,0
11139681,sunday,verifyfunded,session100,session800,gap,gap,gap,session300,gap,gap,gap,session100,engageselffunded,verifyselffunded,gap,0
11120474,friday,session2200,verifyfunded,gap,session500,session300,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11154374,monday,gap,session300,gap,gap,gap,gap,gap,gap,gap,gap,session100,session900,engagefunded,verifyfunded,0
11120389,friday,verifyselffunded,session0,gap,gap,gap,gap,session100,session400,engagefunded,verifyfunded,session100,gap,session100,gap,0
11153398,monday,engagefunded,gap,verifyselffunded,gap,gap,gap,gap,gap,engageselffunded,verifyselffunded,gap,gap,gap,gap,0
11115685,friday,session100,session300,verifyselffunded,session0,gap,gap,session600,gap,gap,gap,gap,gap,gap,gap,0
11086576,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,0
11154383,monday,engagefunded,gap,gap,session200,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,0
11096995,wednesday,verifyselffunded,gap,session100,gap,session300,gap,gap,gap,session100,session100,gap,gap,gap,gap,0
11109085,thursday,verifyfunded,verifyfunded,verifyfunded,gap,gap,gap,gap,gap,gap,gap,session100,session800,session0,gap,0
11118985,friday,session200,gap,gap,gap,gap,gap,gap,gap,engageselffunded,gap,gap,gap,gap,gap,0
11149694,sunday,verifyselffunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,session300,gap,gap,gap,2
11091075,wednesday,gap,gap,gap,engagefunded,session2600,verifyfunded,gap,gap,gap,gap,gap,verifyfunded,session0,gap,6
11149899,sunday,session600,engagefunded,verifyfunded,gap,verifyfunded,gap,gap,gap,verifyfunded,session700,gap,verifyfunded,verifyfunded,gap,4
